,Province_State,Admin2,Population,Lat,Long
492,Georgia,Jenkins,8676,32.89248718,-81.96040187
493,Georgia,Johnson,9643,32.80211082,-82.66166794
494,Georgia,Jones,28735,33.12512137,-83.56019163
495,Georgia,Lamar,19077,33.17841647,-84.14263877
496,Georgia,Lanier,10423,31.13828570000001,-83.06472457
497,Georgia,Laurens,47546,32.563252330000005,-82.92221316
498,Georgia,Lee,29992,31.879330600000007,-84.14324253
499,Georgia,Liberty,61435,31.92588896,-81.49251135
500,Georgia,Lincoln,7921,33.89201475,-82.45024131
501,Georgia,Long,19559,31.85218791,-81.74952375
502,Georgia,Lowndes,117406,30.93568832,-83.27056716
503,Georgia,Lumpkin,33610,34.672865110000004,-84.00425681
504,Georgia,Macon,12947,32.45207048,-84.04234127
505,Georgia,Madison,29880,34.229209170000004,-83.21218732
506,Georgia,Marion,8359,32.448340200000004,-84.52733571
507,Georgia,McDuffie,21312,33.57851918,-82.48252774
508,Georgia,McIntosh,14378,31.596835950000003,-81.40163426
509,Georgia,Meriwether,21167,33.14163534,-84.68859732
510,Georgia,Miller,5718,31.26568912,-84.73151117
511,Georgia,Mitchell,21863,31.32483255,-84.19381821
512,Georgia,Monroe,27578,33.114289,-83.92097166
513,Georgia,Montgomery,9172,32.272010380000005,-82.53527476
514,Georgia,Morgan,19276,33.69232073,-83.49129491
515,Georgia,Murray,40096,34.88897608,-84.74993177
516,Georgia,Muscogee,195769,32.60931999,-84.87142262
517,Georgia,Newton,111744,33.65514538,-83.84547140000002
518,Georgia,Oconee,40280,33.93749973,-83.43679568
519,Georgia,Oglethorpe,15259,33.978629600000005,-83.08278123
520,Georgia,Out of GA,0,0.1,0.0
521,Georgia,Paulding,168667,34.01969522,-84.86848792
522,Georgia,Peach,27546,32.669343160000004,-83.82937
523,Georgia,Pickens,32591,34.56589159,-84.46406611
524,Georgia,Pierce,19465,31.45928155,-82.21598442
525,Georgia,Pike,18962,33.19310242,-84.38790389
526,Georgia,Polk,42613,34.10267074,-85.18677781
527,Georgia,Pulaski,11137,32.33334561,-83.47549959999998
528,Georgia,Putnam,22119,33.420561150000005,-83.37552891
529,Georgia,Quitman,2299,31.96728114,-85.01773177
530,Georgia,Rabun,17137,34.98389445,-83.40304637
531,Georgia,Randolph,6778,31.86622818,-84.75732369
532,Georgia,Richmond,202518,33.45777107,-82.07026432
533,Georgia,Rockdale,90896,33.75145002,-84.02202167
534,Georgia,Schley,5257,32.365402100000004,-84.31258912
535,Georgia,Screven,13966,32.84976524,-81.60779441
536,Georgia,Seminole,8090,31.034648240000003,-84.86823924
537,Georgia,Spalding,66703,33.36310031,-84.28013991
538,Georgia,Stephens,25925,34.651512010000005,-83.29405315
539,Georgia,Stewart,6621,32.179967770000005,-84.83208037
540,Georgia,Sumter,29524,32.13650571,-84.19821492
541,Georgia,Talbot,6195,32.79642758,-84.53351366
542,Georgia,Taliaferro,1537,33.66543317,-82.88136816
543,Georgia,Tattnall,25286,32.147850850000005,-82.05539188
544,Georgia,Taylor,8020,32.65792548,-84.25077141
545,Georgia,Telfair,15860,32.02829517,-82.93491155
546,Georgia,Terrell,8531,31.875275430000002,-84.44069698
547,Georgia,Thomas,44451,30.96392347,-83.91847289
548,Georgia,Tift,40644,31.55743864,-83.5236119
549,Georgia,Toombs,26830,32.22059861,-82.32957247
550,Georgia,Towns,12037,35.01369188,-83.74107459999998
551,Georgia,Treutlen,6901,32.50422134,-82.56904553
552,Georgia,Troup,69922,33.13349196,-85.02812115
553,Georgia,Turner,7985,31.81612656,-83.62069378
554,Georgia,Twiggs,8120,32.77435595,-83.43078662
555,Georgia,Unassigned,0,0.1,0.0
556,Georgia,Union,24511,34.92995757,-83.98967069
557,Georgia,Upson,26320,32.97920671,-84.30024826
558,Georgia,Walker,69761,34.83376362,-85.30165174
559,Georgia,Walton,94593,33.88017694,-83.73552314
560,Georgia,Ware,35734,31.15449097,-82.42224148
561,Georgia,Warren,5254,33.51146451,-82.67795848
562,Georgia,Washington,20374,33.067118640000004,-82.79357039
563,Georgia,Wayne,29927,31.6521809,-81.91894878
564,Georgia,Webster,2607,32.14066113,-84.54742852
565,Georgia,Wheeler,7855,32.22009104,-82.72574721
566,Georgia,White,30798,34.74624278,-83.74905525
567,Georgia,Whitfield,104628,34.90987459,-84.96093476
568,Georgia,Wilcox,8635,32.07496928,-83.43438555
569,Georgia,Wilkes,9777,33.88290391,-82.74286107
570,Georgia,Wilkinson,8954,32.90291082,-83.17140684
571,Georgia,Worth,20247,31.651623060000002,-83.85090513
572,Grand Princess,,0,0.1,0.0
573,Guam,,164229,13.5443,144.7937
574,Hawaii,Hawaii,201513,19.70121157,-155.5210167
575,Hawaii,Honolulu,974563,21.55803166,-157.97121819999995
576,Hawaii,Kalawao,86,21.278825150000003,-156.9583592
577,Hawaii,Kauai,72293,22.139350370000002,-159.5966786
578,Hawaii,Maui,167417,20.96399628,-156.56890969999995
579,Hawaii,Out of HI,0,0.1,0.0
580,Hawaii,Unassigned,0,0.1,0.0
581,Idaho,Ada,481587,43.5526575,-116.24155159999998
582,Idaho,Adams,4294,44.993335710000004,-116.4545247
583,Idaho,Bannock,87808,42.77002716,-112.2233311
584,Idaho,Bear Lake,6125,42.38269683,-111.32892379999998
585,Idaho,Benewah,9298,47.31754179,-116.6586851
586,Idaho,Bingham,46811,43.31672879999999,-112.3978437
587,Idaho,Blaine,23021,43.5085812,-113.9752658
588,Idaho,Boise,7831,44.088299310000004,-115.7309284
589,Idaho,Bonner,45739,48.39996017,-116.6017932
590,Idaho,Bonneville,119062,43.48713372,-111.6161537
591,Idaho,Boundary,12245,48.86684761,-116.4630179
592,Idaho,Butte,2597,43.82592209,-113.1735463
593,Idaho,Camas,1106,43.56665742,-114.8065892
594,Idaho,Canyon,229849,43.719701480000005,-116.7095499
595,Idaho,Caribou,7155,42.87149116,-111.5597683
596,Idaho,Cassia,24030,42.38347888,-113.6012409
597,Idaho,Clark,845,44.38496071,-112.3505704
598,Idaho,Clearwater,8756,46.77459924,-115.6622393
599,Idaho,Custer,4315,44.34186819,-114.2855494
600,Idaho,Elmore,27511,43.4507101,-115.4701578
601,Idaho,Franklin,13876,42.28332217,-111.8149666
602,Idaho,Fremont,13099,44.328009380000005,-111.4809943
603,Idaho,Gem,18112,44.16482372,-116.398376
604,Idaho,Gooding,15179,43.06927962,-114.8108306
605,Idaho,Idaho,16667,45.94721541,-115.4634436
606,Idaho,Jefferson,29871,43.92078483,-112.3131749
607,Idaho,Jerome,24412,42.78891267,-114.2655033
608,Idaho,Kootenai,165697,47.77282258,-116.7020872
609,Idaho,Latah,40108,46.91587887,-116.7113698
610,Idaho,Lemhi,8027,45.0438088,-113.9309747
611,Idaho,Lewis,3838,46.333153270000004,-116.434146
612,Idaho,Lincoln,5366,43.1012336,-114.1358773
613,Idaho,Madison,39907,43.881410280000004,-111.65384740000002
614,Idaho,Minidoka,21039,42.95518524,-113.6357257
615,Idaho,Nez Perce,40408,46.42638236,-116.7500975
616,Idaho,Oneida,4531,42.294942799999994,-112.5407838
617,Idaho,Out of ID,0,0.1,0.0
618,Idaho,Owyhee,11823,42.68016894,-116.1693871
619,Idaho,Payette,23951,44.10545243,-116.7647695
620,Idaho,Power,7681,42.79254894,-112.83957420000002
621,Idaho,Shoshone,12882,47.45364087,-115.8916749
622,Idaho,Teton,12142,43.85303583,-111.2056773
623,Idaho,Twin Falls,86878,42.454405120000004,-114.6685381
624,Idaho,Unassigned,0,0.1,0.0
625,Idaho,Valley,11392,44.867283820000004,-115.5676773
626,Idaho,Washington,10194,44.55275475,-116.7847688
627,Illinois,Adams,65435,40.088155910000005,-91.18786813
628,Illinois,Alexander,5761,37.28049267,-89.32910838
629,Illinois,Bond,16426,38.98829622,-89.43534887
630,Illinois,Boone,53544,42.42359279,-88.82345779
631,Illinois,Brown,6578,40.06209138,-90.75068024
632,Illinois,Bureau,32628,41.50385234,-89.5283051
633,Illinois,Calhoun,4739,39.26840183,-90.66330078
634,Illinois,Carroll,14305,42.16823429,-89.93395545
635,Illinois,Cass,12147,40.069910730000004,-90.24734436
636,Illinois,Champaign,209689,40.23919438,-88.20046615
637,Illinois,Christian,32304,39.64581621,-89.27780482
638,Illinois,Clark,15441,39.434257890000005,-87.78705622
639,Illinois,Clay,13184,38.85388572,-88.48914513
640,Illinois,Clinton,37562,38.70704876,-89.42385254
641,Illinois,Coles,50621,39.619490840000005,-88.22358557
642,Illinois,Cook,5150233,41.94144849,-87.81658794
643,Illinois,Crawford,18667,39.1032229,-87.75954624
644,Illinois,Cumberland,10766,39.37432424,-88.2401158
645,Illinois,De Witt,15638,40.27514519,-88.90959682
646,Illinois,DeKalb,104897,41.99373302,-88.76958483
647,Illinois,Douglas,19465,39.86768052,-88.21854195
648,Illinois,DuPage,922921,41.95116968,-88.08642662
649,Illinois,Edgar,17161,39.7809186,-87.74759563
650,Illinois,Edwards,6395,38.51353228,-88.05720863
651,Illinois,Effingham,34008,39.15935711,-88.58969584
652,Illinois,Fayette,21336,39.10072038,-89.02452658
653,Illinois,Ford,12961,40.69706922,-88.22350769
654,Illinois,Franklin,38469,38.09189086,-88.92567818
655,Illinois,Fulton,34340,40.57289135,-90.20862357
656,Illinois,Gallatin,4828,37.86430935,-88.22953869
657,Illinois,Greene,12969,39.45907414,-90.388865
658,Illinois,Grundy,51054,41.385696010000004,-88.41905692
659,Illinois,Hamilton,8116,38.18163641,-88.53883373
660,Illinois,Hancock,17708,40.50423981,-91.16313899
661,Illinois,Hardin,3821,37.61810645,-88.26873022
662,Illinois,Henderson,6646,40.91908672,-90.92491462
663,Illinois,Henry,48913,41.4533994,-90.13296166
664,Illinois,Iroquois,27114,40.84717633,-87.82466784
665,Illinois,Jackson,56750,37.88595185,-89.38232563
666,Illinois,Jasper,9610,39.11054275,-88.15437049
667,Illinois,Jefferson,37684,38.399800570000004,-88.9240025
668,Illinois,Jersey,21773,39.188690460000004,-90.35393073
669,Illinois,Jo Daviess,21235,42.465423730000005,-90.21094405
670,Illinois,Johnson,12417,37.55939802,-88.88165419
671,Illinois,Kane,532403,42.03842729,-88.42861412
672,Illinois,Kankakee,109862,41.23746989,-87.86205334
673,Illinois,Kendall,128990,41.69081014,-88.42869583
674,Illinois,Knox,49699,41.03148779,-90.21330340000002
675,Illinois,LaSalle,108669,41.444261299999994,-88.88633881
676,Illinois,Lake,696535,42.422490700000004,-88.00367925
677,Illinois,Lawrence,15678,38.819879140000005,-87.72884035
678,Illinois,Lee,34096,41.845839510000005,-89.29977132
679,Illinois,Livingston,35648,40.99188292,-88.55784752
680,Illinois,Logan,28618,40.22581572,-89.36638784
681,Illinois,Macon,104009,39.96064913,-88.96342505
682,Illinois,Macoupin,44926,39.36119767,-89.92424028
683,Illinois,Madison,262966,38.930425060000005,-89.90422563
684,Illinois,Marion,37205,38.74963204,-88.91899208
685,Illinois,Marshall,11438,41.1327901,-89.34510444
686,Illinois,Mason,13359,40.33917274,-89.91824452
687,Illinois,Massac,13772,37.32078441,-88.71036614
688,Illinois,McDonough,29682,40.55674722,-90.67775541
689,Illinois,McHenry,307774,42.42451172,-88.45248227
690,Illinois,McLean,171517,40.589969870000004,-88.84621113
691,Illinois,Menard,12196,40.127427250000004,-89.80246001
692,Illinois,Mercer,15437,41.30596782,-90.74290052
693,Illinois,Monroe,34637,38.37594376,-90.17761038
694,Illinois,Montgomery,28414,39.331988450000004,-89.47809254
695,Illinois,Morgan,33658,39.81654544,-90.20255104
696,Illinois,Moultrie,14501,39.74187451,-88.62099969
697,Illinois,Ogle,50643,42.141651960000004,-89.32184679
698,Illinois,Out of IL,0,0.1,0.0
699,Illinois,Peoria,179179,40.88702156,-89.76078901
700,Illinois,Perry,20916,38.18510853,-89.36856219
701,Illinois,Piatt,16344,40.11360584,-88.59319339
702,Illinois,Pike,15561,39.72265059,-90.8877017
703,Illinois,Pope,4177,37.51391284,-88.56152109
704,Illinois,Pulaski,5335,37.32631423,-89.13085001
705,Illinois,Putnam,5739,41.301354100000005,-89.2869272
706,Illinois,Randolph,31782,38.15095369,-89.82512254
707,Illinois,Richland,15513,38.81240969,-88.08475366
708,Illinois,Rock Island,141879,41.56613806,-90.57042164
709,Illinois,Saline,23491,37.85332999,-88.54119706
710,Illinois,Sangamon,194672,39.85836914,-89.65872023
711,Illinois,Schuyler,6768,40.2571798,-90.61114163
712,Illinois,Scott,4951,39.742916900000004,-90.47814431
713,Illinois,Shelby,21634,39.49133527,-88.80611122
714,Illinois,St. Clair,259686,38.56996033,-89.93063427
715,Illinois,Stark,5342,41.19309773,-89.79745866
716,Illinois,Stephenson,44498,42.45129217,-89.662598
717,Illinois,Tazewell,131803,40.607161850000004,-89.51404662
718,Illinois,Unassigned,0,0.1,0.0
719,Illinois,Union,16653,37.57119609,-89.25548938
720,Illinois,Vermilion,75758,40.28417171,-87.73384359
721,Illinois,Wabash,11520,38.54272901,-87.84922065
722,Illinois,Warren,16844,40.94925021,-90.6147432
723,Illinois,Washington,13887,38.45309213,-89.40982703
724,Illinois,Wayne,16215,38.52955355,-88.42586459
725,Illinois,White,13537,38.18706198,-88.17657461
726,Illinois,Whiteside,55175,41.855097130000004,-89.91556058
727,Illinois,Will,690743,41.54619267,-87.97862712
728,Illinois,Williamson,66597,37.83033511,-88.92994027
729,Illinois,Winnebago,282572,42.43641854,-89.16085327
730,Illinois,Woodford,38459,40.885793740000004,-89.20973757
731,Indiana,Adams,35777,40.845765300000004,-84.93671406
732,Indiana,Allen,379299,41.19194313,-85.06800636
733,Indiana,Bartholomew,83779,39.307448650000005,-85.89558181
734,Indiana,Benton,8748,40.70626947,-87.31093999
735,Indiana,Blackford,11758,40.57388153,-85.32499702
736,Indiana,Boone,67843,40.1509304,-86.46841646
737,Indiana,Brown,15092,39.29605589,-86.22868909
738,Indiana,Carroll,20257,40.68078320000001,-86.56198812
739,Indiana,Cass,37689,40.86135835,-86.34830753
740,Indiana,Clark,118302,38.58015445,-85.70510334
741,Indiana,Clay,26225,39.49561833,-87.11723506
742,Indiana,Clinton,32399,40.40319754,-86.47277257
743,Indiana,Crawford,10577,38.38814402,-86.44518825
744,Indiana,Daviess,33351,38.80186039,-87.07185406
745,Indiana,DeKalb,43475,41.49804622,-84.99906934
746,Indiana,Dearborn,49458,39.24647946,-84.97333539
747,Indiana,Decatur,26559,39.40712658,-85.50087166
748,Indiana,Delaware,114135,40.32787247,-85.39732772
749,Indiana,Dubois,42736,38.46597551,-86.87924170000002
750,Indiana,Elkhart,206341,41.69761169,-85.85875695
751,Indiana,Fayette,23102,39.73684962,-85.17797541
752,Indiana,Floyd,78522,38.42117957,-85.90385377
753,Indiana,Fountain,16346,40.22361933,-87.24217689
754,Indiana,Franklin,22758,39.514248200000004,-85.06062647
755,Indiana,Fulton,19974,41.1469907,-86.26252745
756,Indiana,Gibson,33659,38.403937230000004,-87.58054938
757,Indiana,Grant,65769,40.615872280000005,-85.65468702
758,Indiana,Greene,31922,39.13630547,-86.96223202
759,Indiana,Hamilton,338011,40.17306535,-86.05244729
760,Indiana,Hancock,78168,39.923045550000005,-85.77566351
761,Indiana,Harrison,40515,38.294673790000004,-86.10948271
762,Indiana,Hendricks,170311,39.86719009,-86.51037283
763,Indiana,Henry,47972,40.03029017,-85.39625719
764,Indiana,Howard,82544,40.58527731,-86.11351892
765,Indiana,Huntington,36520,40.92907273,-85.48822092
766,Indiana,Jackson,44231,39.00915820000001,-86.03851889
767,Indiana,Jasper,33562,41.12078733,-87.11553319
768,Indiana,Jay,20436,40.53781032,-85.00576229
769,Indiana,Jefferson,32308,38.885762390000004,-85.43633383
770,Indiana,Jennings,27735,39.09588883,-85.62710784
771,Indiana,Johnson,158167,39.58994426,-86.10149107
772,Indiana,Knox,36594,38.78861576,-87.4194665
773,Indiana,Kosciusko,79456,41.34521668,-85.86312322
774,Indiana,LaGrange,39614,41.74232188,-85.42674232
775,Indiana,LaPorte,109888,41.643660080000004,-86.74072188
776,Indiana,Lake,485493,41.51874274,-87.38277575
777,Indiana,Lawrence,45370,38.94112637,-86.48361629
778,Indiana,Madison,129569,40.26143691,-85.71964711
779,Indiana,Marion,964582,39.88163624,-86.13826325
780,Indiana,Marshall,46258,41.424673670000004,-86.26185087
781,Indiana,Martin,10255,38.8099921,-86.80373186
782,Indiana,Miami,35516,40.86940965,-86.04525048
783,Indiana,Monroe,148431,39.26130004,-86.52414358
784,Indiana,Montgomery,38338,40.14034823,-86.89335024
785,Indiana,Morgan,70489,39.57899078,-86.44573375
786,Indiana,Newton,13984,41.05610449,-87.39635768
787,Indiana,Noble,47744,41.49672484,-85.41966713
788,Indiana,Ohio,5875,39.055305000000004,-84.96515993
789,Indiana,Orange,19646,38.641189200000014,-86.49523093
790,Indiana,Out of IN,0,0.1,0.0
791,Indiana,Owen,20799,39.411455870000005,-86.83900724
792,Indiana,Parke,16937,39.87202286,-87.20375833
793,Indiana,Perry,19169,38.17809328,-86.63741946
794,Indiana,Pike,12389,38.50112197,-87.23574907
795,Indiana,Porter,170389,41.55986947,-87.06848888
796,Indiana,Posey,25427,38.12097333,-87.86480429
797,Indiana,Pulaski,12353,41.141661070000005,-86.69890683
798,Indiana,Putnam,37576,39.76437981,-86.84517605
799,Indiana,Randolph,24665,40.25734772,-85.01139319
800,Indiana,Ripley,28324,39.20235626,-85.26212744
801,Indiana,Rush,16581,39.72002287,-85.4655599
802,Indiana,Scott,23873,38.78672078,-85.74627859
803,Indiana,Shelby,44729,39.62305623,-85.79158570000001
804,Indiana,Spencer,20277,38.11519732,-87.0079644
805,Indiana,St. Joseph,271826,41.71756781,-86.29040834
806,Indiana,Starke,22995,41.37890281,-86.64686895
807,Indiana,Steuben,34594,41.74423868,-85.00101094
808,Indiana,Sullivan,20669,39.18952258,-87.41414469
809,Indiana,Switzerland,10751,38.92767338,-85.03022429
810,Indiana,Tippecanoe,195732,40.48872739,-86.89413959
811,Indiana,Tipton,15148,40.41123252,-86.05234925
812,Indiana,Unassigned,0,0.1,0.0
813,Indiana,Union,7054,39.72550777,-84.92497066
814,Indiana,Vanderburgh,181451,38.126588330000004,-87.58763124
815,Indiana,Vermillion,15498,39.9523352,-87.46160542
816,Indiana,Vigo,107038,39.52944561,-87.39169027
817,Indiana,Wabash,30996,40.94704239,-85.79328272
818,Indiana,Warren,8265,40.44728141,-87.35602659
819,Indiana,Warrick,62998,38.189226760000004,-87.2716085
820,Indiana,Washington,28036,38.70219804,-86.1049363
821,Indiana,Wayne,65884,39.963344400000004,-85.01044989
822,Indiana,Wells,28296,40.82934187,-85.22132966
823,Indiana,White,24102,40.849111650000005,-86.86492015
824,Indiana,Whitley,33964,41.23863784,-85.50791236
825,Iowa,Adair,7152,41.43075609,-94.47105874
826,Iowa,Adams,3602,41.12903567,-94.69932645
827,Iowa,Allamakee,13687,43.38383218,-91.37860922
828,Iowa,Appanoose,12426,40.84324454,-92.86865906
829,Iowa,Audubon,5496,41.7844628,-94.90581859
830,Iowa,Benton,25645,42.18011739,-92.06463573
831,Iowa,Black Hawk,131228,42.5704581,-92.30524729
832,Iowa,Boone,26234,42.13657094,-93.9313999
833,Iowa,Bremer,25062,42.87461496,-92.31795937
834,Iowa,Buchanan,21175,42.5709188,-91.83510825
835,Iowa,Buena Vista,19620,42.83545875,-95.15100162
836,Iowa,Butler,14439,42.831728330000004,-92.79015971
837,Iowa,Calhoun,9668,42.485210790000004,-94.64046046
838,Iowa,Carroll,20165,42.13617207,-94.86032705
839,Iowa,Cass,12836,41.43149454,-94.92792482
840,Iowa,Cedar,18627,41.87233777,-91.13246684
841,Iowa,Cerro Gordo,42450,43.181775630000004,-93.2612239
842,Iowa,Cherokee,11235,42.835389140000004,-95.62389402
843,Iowa,Chickasaw,11933,43.16001295,-92.31773347
844,Iowa,Clarke,9395,41.12868181,-93.78499767
845,Iowa,Clay,16016,43.18247182,-95.15096481
846,Iowa,Clayton,17549,42.94443388,-91.34133693
847,Iowa,Clinton,46429,41.99981633,-90.53275096
848,Iowa,Crawford,16820,42.13718237,-95.3819718
849,Iowa,Dallas,93453,41.78560356,-94.04127625
850,Iowa,Davis,9000,40.84773536,-92.41005468
851,Iowa,Decatur,7870,40.83742757,-93.78645949
852,Iowa,Delaware,17011,42.57104597,-91.3664492
853,Iowa,Des Moines,38967,41.02012606,-91.18326592
854,Iowa,Dickinson,17258,43.47787725,-95.1510206
855,Iowa,Dubuque,97311,42.56815349,-90.88181925
856,Iowa,Emmet,9208,43.47782951,-94.67858943
857,Iowa,Fayette,19650,42.96271799,-91.8441231
